Age,Gender,Income,Education,Occupation
22,Female,1,Bachelors,Craft-repair
31,Male,1,Doctorate,Other-service
30,Female,1,Masters,Adm-clerical
51,Male,0,Bachelors,Adm-clerical
49,Male,1,Bachelors,Prof-specialty
43,Male,0,Doctorate,Prof-specialty
21,Male,0,HS-grad,Prof-specialty
35,Female,0,HS-grad,Other-service
29,Male,1,Masters,Craft-repair
50,Male,0,HS-grad,Other-service
54,Male,1,Some-college,Adm-clerical
53,Male,0,HS-grad,Adm-clerical
29,Male,0,HS-grad,Craft-repair
18,Male,0,HS-grad,Adm-clerical
18,Female,0,Bachelors,Exec-managerial
57,Male,0,Some-college,Tech-support
34,Male,1,Bachelors,Tech-support
29,Male,0,HS-grad,Sales
60,Female,0,Assoc,Adm-clerical
55,Male,0,Bachelors,Tech-support
39,Male,1,Doctorate,Exec-managerial
35,Male,0,Some-college,Sales
37,Female,0,HS-grad,Sales
42,Female,0,Masters,Craft-repair
60,Female,1,Masters,Prof-specialty
44,Female,0,HS-grad,Other-service
48,Male,1,Bachelors,Craft-repair
54,Female,0,Bachelors,Sales
24,Male,0,HS-grad,Other-service
49,Female,1,Bachelors,Exec-managerial
35,Female,0,HS-grad,Exec-managerial
18,Male,0,HS-grad,Exec-managerial
18,Male,1,Assoc,Tech-support
26,Female,1,Some-college,Exec-managerial
46,Female,0,Masters,Prof-specialty
40,Male,0,Bachelors,Craft-repair
41,Male,0,Doctorate,Other-service
64,Female,0,Some-college,Other-service
23,Male,0,Some-college,Prof-specialty
39,Female,0,HS-grad,Other-service
43,Male,0,Bachelors,Sales
29,Female,0,Some-college,Other-service
39,Male,0,Bachelors,Craft-repair
18,Male,1,Some-college,Craft-repair
57,Female,0,HS-grad,Other-service
30,Female,1,Assoc,Exec-managerial
65,Female,1,Masters,Exec-managerial
39,Female,0,Some-college,Sales
52,Female,1,Bachelors,Prof-specialty
38,Female,0,Some-college,Exec-managerial
39,Male,1,Masters,Exec-managerial
31,Female,0,Some-college,Exec-managerial
41,Male,1,Some-college,Adm-clerical
43,Female,0,HS-grad,Craft-repair
29,Male,0,HS-grad,Prof-specialty
37,Female,1,Masters,Sales
31,Male,0,Some-college,Exec-managerial
69,Female,1,HS-grad,Exec-managerial
38,Female,0,HS-grad,Sales
59,Male,1,Some-college,Adm-clerical
36,Male,0,Bachelors,Exec-managerial
42,Male,0,Some-college,Craft-repair
22,Female,0,Bachelors,Sales
33,Female,0,Assoc,Adm-clerical
42,Male,0,Some-college,Exec-managerial
60,Male,1,Masters,Prof-specialty
42,Male,0,HS-grad,Tech-support
57,Female,0,Some-college,Sales
47,Female,0,HS-grad,Other-service
60,Male,1,HS-grad,Sales
38,Male,0,HS-grad,Exec-managerial
70,Female,0,HS-grad,Craft-repair
33,Male,1,Masters,Adm-clerical
29,Male,1,Some-college,Craft-repair
23,Female,0,Assoc,Adm-clerical
69,Female,1,Some-college,Exec-managerial
50,Male,1,Bachelors,Sales
35,Female,1,HS-grad,Sales
55,Male,0,Some-college,Craft-repair
48,Male,0,Some-college,Prof-specialty
65,Female,1,Assoc,Craft-repair
19,Male,0,Assoc,Prof-specialty
36,Female,0,HS-grad,Prof-specialty
33,Female,0,Bachelors,Craft-repair
18,Male,0,Bachelors,Craft-repair
53,Male,0,Bachelors,Other-service
35,Female,0,HS-grad,Prof-specialty
49,Male,0,Bachelors,Prof-specialty
70,Male,0,Masters,Adm-clerical
34,Male,0,Some-college,Craft-repair
34,Male,1,Some-college,Exec-managerial
41,Female,0,HS-grad,Other-service
52,Female,0,Assoc,Craft-repair
32,Male,0,HS-grad,Craft-repair
31,Female,0,HS-grad,Other-service
53,Male,0,HS-grad,Prof-specialty
44,Female,0,Masters,Craft-repair
18,Female,1,Bachelors,Prof-specialty
23,Female,0,HS-grad,Prof-specialty
59,Female,0,HS-grad,Other-service
44,Female,0,Masters,Adm-clerical
29,Male,1,Some-college,Sales
37,Male,0,HS-grad,Craft-repair
39,Female,1,Doctorate,Tech-support
49,Female,1,HS-grad,Tech-support
21,Male,0,Some-college,Tech-support
28,Female,0,HS-grad,Tech-support
43,Male,0,Bachelors,Sales
38,Male,1,Masters,Adm-clerical
46,Male,0,Some-college,Adm-clerical
23,Male,1,Bachelors,Exec-managerial
44,Male,0,Assoc,Prof-specialty
53,Male,0,Masters,Craft-repair
45,Male,0,Some-college,Sales
41,Female,0,Some-college,Sales
38,Female,0,Assoc,Other-service
28,Female,0,HS-grad,Exec-managerial
38,Female,0,HS-grad,Sales
55,Male,0,HS-grad,Sales
37,Female,0,Masters,Other-service
27,Female,0,HS-grad,Sales
33,Female,0,HS-grad,Craft-repair
42,Male,0,Bachelors,Adm-clerical
34,Male,0,HS-grad,Other-service
45,Male,0,HS-grad,Sales
46,Female,0,Some-college,Tech-support
51,Female,0,HS-grad,Sales
58,Male,1,Doctorate,Sales
52,Male,0,HS-grad,Sales
27,Male,0,Masters,Other-service
27,Male,0,Some-college,Other-service
38,Female,0,HS-grad,Exec-managerial
33,Male,1,HS-grad,Adm-clerical
24,Male,0,Some-college,Adm-clerical
33,Male,0,Some-college,Exec-managerial
33,Male,1,HS-grad,Tech-support
30,Female,0,Doctorate,Tech-support
35,Female,0,Some-college,Exec-managerial
54,Male,0,Assoc,Craft-repair
42,Male,0,HS-grad,Prof-specialty
71,Female,1,HS-grad,Tech-support
41,Female,0,Bachelors,Prof-specialty
35,Male,0,HS-grad,Adm-clerical
39,Female,0,HS-grad,Exec-managerial
42,Female,1,HS-grad,Prof-specialty
45,Male,0,HS-grad,Prof-specialty
66,Male,0,Masters,Tech-support
28,Male,0,HS-grad,Other-service
50,Male,1,Doctorate,Adm-clerical
42,Female,0,HS-grad,Craft-repair
19,Male,0,Some-college,Exec-managerial
49,Male,0,Some-college,Craft-repair
55,Male,1,Some-college,Exec-managerial
28,Male,0,Assoc,Adm-clerical
39,Female,0,Masters,Adm-clerical
18,Female,0,HS-grad,Tech-support
23,Female,0,Some-college,Adm-clerical
53,Female,1,Masters,Tech-support
33,Male,0,HS-grad,Craft-repair
25,Female,0,Some-college,Craft-repair
42,Male,0,HS-grad,Adm-clerical
32,Female,0,Some-college,Adm-clerical
33,Female,0,Some-college,Exec-managerial
49,Female,0,Some-college,Tech-support
24,Female,0,Assoc,Other-service
27,Male,1,Some-college,Adm-clerical
41,Male,1,Assoc,Adm-clerical
52,Female,0,Bachelors,Adm-clerical
55,Male,0,Some-college,Sales
30,Male,0,Some-college,Craft-repair
51,Male,0,Some-college,Craft-repair
29,Female,0,Masters,Other-service
63,Female,1,HS-grad,Tech-support
24,Male,0,Assoc,Sales
56,Male,0,Bachelors,Craft-repair
30,Female,0,Bachelors,Exec-managerial
65,Male,0,Some-college,Craft-repair
47,Female,0,Bachelors,Sales
26,Male,1,Bachelors,Sales
32,Female,0,Bachelors,Adm-clerical
49,Male,0,HS-grad,Other-service
53,Female,1,Bachelors,Prof-specialty
38,Female,0,Some-college,Sales
40,Male,0,Bachelors,Adm-clerical
49,Female,0,Some-college,Exec-managerial
41,Male,1,HS-grad,Adm-clerical
22,Male,0,Bachelors,Sales
28,Female,0,Some-college,Adm-clerical
42,Female,0,Bachelors,Exec-managerial
55,Male,0,Bachelors,Sales
60,Male,1,Bachelors,Sales
49,Male,0,Bachelors,Sales
43,Female,0,HS-grad,Sales
49,Male,1,HS-grad,Sales
30,Male,1,Bachelors,Sales
37,Male,1,HS-grad,Exec-managerial
28,Female,0,HS-grad,Adm-clerical
23,Female,1,HS-grad,Exec-managerial
43,Male,0,HS-grad,Adm-clerical
41,Male,1,Doctorate,Prof-specialty
48,Female,1,HS-grad,Prof-specialty
46,Male,0,HS-grad,Craft-repair
42,Female,1,Assoc,Sales
46,Female,0,Doctorate,Sales
38,Female,1,HS-grad,Prof-specialty
44,Female,0,Assoc,Other-service
30,Female,0,HS-grad,Craft-repair
44,Female,0,Masters,Craft-repair
48,Female,1,HS-grad,Craft-repair
30,Male,0,Some-college,Prof-specialty
40,Male,0,HS-grad,Craft-repair
31,Male,0,Bachelors,Tech-support
32,Female,0,HS-grad,Craft-repair
24,Male,0,Some-college,Prof-specialty
55,Female,0,Bachelors,Prof-specialty
53,Male,1,HS-grad,Craft-repair
46,Male,0,Assoc,Sales
65,Female,1,Some-college,Sales
37,Female,0,HS-grad,Sales
75,Male,1,HS-grad,Prof-specialty
36,Male,0,Some-college,Prof-specialty
42,Male,0,HS-grad,Exec-managerial
34,Male,0,Some-college,Sales
44,Male,1,Bachelors,Exec-managerial
50,Female,1,Some-college,Exec-managerial
38,Male,0,Some-college,Craft-repair
62,Female,0,Masters,Sales
42,Male,0,HS-grad,Adm-clerical
43,Female,1,Bachelors,Other-service
27,Male,0,Assoc,Adm-clerical
44,Male,1,HS-grad,Exec-managerial
37,Female,0,Bachelors,Craft-repair
31,Female,0,Assoc,Craft-repair
29,Female,1,Some-college,Exec-managerial
74,Male,1,Doctorate,Sales
36,Male,0,HS-grad,Craft-repair
20,Female,0,Bachelors,Craft-repair
30,Female,0,HS-grad,Adm-clerical
38,Male,0,HS-grad,Exec-managerial
46,Female,1,Doctorate,Other-service
46,Male,1,HS-grad,Exec-managerial
48,Female,1,Doctorate,Sales
31,Female,0,Bachelors,Prof-specialty
43,Female,0,Assoc,Exec-managerial
28,Male,1,Doctorate,Tech-support
31,Female,0,Bachelors,Adm-clerical
27,Female,1,Doctorate,Tech-support
24,Male,1,Masters,Prof-specialty
53,Male,0,Some-college,Exec-managerial
48,Female,1,Bachelors,Other-service
52,Female,0,HS-grad,Exec-managerial
40,Male,0,HS-grad,Other-service
49,Female,0,HS-grad,Other-service
18,Male,0,Some-college,Craft-repair
50,Female,0,HS-grad,Exec-managerial
41,Female,0,Some-college,Tech-support
47,Female,1,Bachelors,Craft-repair
44,Male,0,Bachelors,Sales
26,Female,1,Assoc,Adm-clerical
20,Female,0,Doctorate,Craft-repair
30,Female,0,Assoc,Prof-specialty
46,Male,1,Bachelors,Sales
48,Female,0,HS-grad,Sales
21,Male,0,Assoc,Prof-specialty
26,Male,0,HS-grad,Craft-repair
30,Female,1,HS-grad,Exec-managerial
34,Male,0,HS-grad,Craft-repair
21,Male,0,Bachelors,Craft-repair
21,Female,1,Bachelors,Exec-managerial
28,Female,0,HS-grad,Prof-specialty
40,Female,1,Masters,Craft-repair
24,Female,0,HS-grad,Adm-clerical
37,Male,0,HS-grad,Sales
53,Male,0,HS-grad,Adm-clerical
22,Male,0,Some-college,Other-service
36,Female,1,Masters,Exec-managerial
52,Female,0,HS-grad,Adm-clerical
34,Female,0,HS-grad,Other-service
32,Male,0,HS-grad,Prof-specialty
54,Female,1,Masters,Tech-support
35,Male,1,Doctorate,Exec-managerial
53,Male,1,Bachelors,Exec-managerial
45,Female,0,Bachelors,Sales
35,Male,1,Assoc,Exec-managerial
45,Male,0,HS-grad,Prof-specialty
43,Male,0,HS-grad,Craft-repair
52,Female,0,Some-college,Exec-managerial
32,Female,0,HS-grad,Adm-clerical
40,Male,1,Some-college,Sales
38,Female,1,Some-college,Exec-managerial
48,Male,0,HS-grad,Other-service
26,Female,0,Some-college,Craft-repair
52,Male,1,Some-college,Prof-specialty
45,Male,1,HS-grad,Craft-repair
22,Female,0,Assoc,Sales
55,Female,0,Bachelors,Tech-support
68,Male,0,HS-grad,Prof-specialty
52,Female,1,HS-grad,Exec-managerial
58,Male,0,HS-grad,Sales
40,Male,0,HS-grad,Craft-repair
18,Female,0,HS-grad,Prof-specialty
18,Male,0,HS-grad,Sales
42,Male,0,Masters,Craft-repair
31,Male,0,Masters,Sales
27,Female,1,Masters,Sales
38,Female,0,Bachelors,Adm-clerical
47,Female,1,Bachelors,Exec-managerial
20,Male,1,Bachelors,Exec-managerial
33,Male,0,Assoc,Sales
59,Male,1,Bachelors,Prof-specialty
25,Female,0,Bachelors,Exec-managerial
50,Male,0,Masters,Craft-repair
33,Male,0,Bachelors,Adm-clerical
46,Male,0,HS-grad,Adm-clerical
53,Female,0,HS-grad,Craft-repair
49,Male,0,Some-college,Adm-clerical
51,Female,0,HS-grad,Adm-clerical
24,Female,0,HS-grad,Prof-specialty
53,Male,1,HS-grad,Prof-specialty
28,Male,0,HS-grad,Adm-clerical
42,Female,0,Doctorate,Prof-specialty
42,Male,0,Some-college,Adm-clerical
45,Male,1,HS-grad,Exec-managerial
43,Female,1,Some-college,Other-service
28,Male,0,HS-grad,Prof-specialty
21,Female,1,Bachelors,Adm-clerical
50,Female,1,Bachelors,Exec-managerial
41,Female,0,HS-grad,Sales
54,Male,0,Some-college,Craft-repair
38,Female,0,HS-grad,Other-service
21,Female,0,Bachelors,Exec-managerial
52,Male,0,Assoc,Adm-clerical
34,Male,0,Assoc,Prof-specialty
43,Male,1,HS-grad,Sales
31,Male,1,Bachelors,Exec-managerial
60,Female,0,Masters,Other-service
28,Female,0,Assoc,Other-service
35,Male,0,HS-grad,Adm-clerical
40,Male,1,Some-college,Adm-clerical
25,Female,0,HS-grad,Craft-repair
43,Female,0,HS-grad,Prof-specialty
60,Female,0,Bachelors,Prof-specialty
33,Female,0,Some-college,Craft-repair
44,Male,0,HS-grad,Other-service
18,Male,0,Masters,Craft-repair
38,Female,0,Some-college,Tech-support
35,Male,0,Doctorate,Tech-support
28,Male,0,Masters,Adm-clerical
53,Female,0,Assoc,Craft-repair
35,Female,1,Masters,Craft-repair
37,Male,0,HS-grad,Other-service
34,Female,0,HS-grad,Exec-managerial
18,Male,0,Assoc,Tech-support
24,Male,0,HS-grad,Prof-specialty
51,Male,0,Some-college,Exec-managerial
18,Male,0,Bachelors,Other-service
29,Male,0,HS-grad,Exec-managerial
34,Male,0,HS-grad,Sales
62,Female,0,Some-college,Exec-managerial
49,Male,0,Some-college,Adm-clerical
32,Male,1,Bachelors,Adm-clerical
56,Male,0,HS-grad,Craft-repair
29,Male,0,Some-college,Sales
52,Female,1,HS-grad,Exec-managerial
21,Male,0,Bachelors,Exec-managerial
53,Male,0,HS-grad,Adm-clerical
34,Male,1,HS-grad,Prof-specialty
26,Male,1,Masters,Tech-support
36,Male,0,HS-grad,Prof-specialty
43,Male,0,Bachelors,Other-service
33,Female,0,HS-grad,Adm-clerical
46,Female,0,HS-grad,Adm-clerical
31,Male,0,HS-grad,Prof-specialty
47,Male,0,Assoc,Craft-repair
45,Male,0,Some-college,Sales
38,Female,0,HS-grad,Sales
33,Female,0,Some-college,Adm-clerical
41,Female,0,Some-college,Other-service
46,Male,1,Masters,Adm-clerical
66,Male,1,Doctorate,Sales
51,Male,1,Some-college,Exec-managerial
52,Female,1,Some-college,Sales
75,Male,0,Some-college,Adm-clerical
46,Male,0,Doctorate,Other-service
45,Female,0,Some-college,Other-service
48,Male,0,HS-grad,Prof-specialty
26,Male,1,Doctorate,Prof-specialty
33,Female,0,Doctorate,Prof-specialty
32,Female,0,Some-college,Prof-specialty
47,Male,1,Some-college,Prof-specialty
37,Male,1,Bachelors,Prof-specialty
41,Male,0,Masters,Tech-support
53,Male,1,Some-college,Prof-specialty
50,Female,0,Some-college,Craft-repair
37,Male,0,HS-grad,Other-service
30,Male,0,HS-grad,Craft-repair
54,Female,0,HS-grad,Craft-repair
49,Male,0,Masters,Other-service
18,Female,0,HS-grad,Craft-repair
35,Female,1,Some-college,Adm-clerical
41,Female,1,Masters,Prof-specialty
49,Male,0,Some-college,Tech-support
51,Female,0,HS-grad,Adm-clerical
43,Female,0,Assoc,Prof-specialty
47,Male,0,HS-grad,Adm-clerical
40,Female,1,Assoc,Exec-managerial
30,Male,0,HS-grad,Exec-managerial
36,Male,0,Some-college,Adm-clerical
39,Female,0,Bachelors,Other-service
39,Female,0,Some-college,Prof-specialty
18,Male,0,Some-college,Tech-support
34,Female,0,HS-grad,Other-service
40,Female,0,Bachelors,Other-service
35,Male,0,HS-grad,Sales
36,Male,1,Masters,Craft-repair
45,Male,1,Bachelors,Tech-support
25,Male,1,Some-college,Prof-specialty
18,Male,0,HS-grad,Craft-repair
34,Male,1,Some-college,Exec-managerial
49,Male,1,Bachelors,Craft-repair
61,Male,0,HS-grad,Prof-specialty
49,Male,1,Bachelors,Sales
20,Male,0,HS-grad,Prof-specialty
36,Female,0,HS-grad,Craft-repair
42,Male,1,Bachelors,Adm-clerical
41,Male,0,HS-grad,Tech-support
46,Female,0,HS-grad,Exec-managerial
27,Female,0,Bachelors,Exec-managerial
40,Male,0,Bachelors,Sales
44,Female,1,HS-grad,Tech-support
50,Female,1,HS-grad,Prof-specialty
29,Female,0,Some-college,Prof-specialty
35,Female,0,Bachelors,Craft-repair
18,Male,0,Some-college,Other-service
31,Female,0,Bachelors,Prof-specialty
32,Female,0,Masters,Sales
26,Male,0,Assoc,Adm-clerical
41,Female,0,Some-college,Prof-specialty
38,Female,1,HS-grad,Exec-managerial
18,Male,1,HS-grad,Exec-managerial
42,Male,0,HS-grad,Sales
27,Male,0,Some-college,Sales
45,Male,1,Assoc,Exec-managerial
22,Male,0,Some-college,Tech-support
39,Female,0,HS-grad,Craft-repair
35,Male,0,Some-college,Prof-specialty
43,Male,1,Doctorate,Adm-clerical
41,Female,1,HS-grad,Craft-repair
36,Male,0,Masters,Other-service
19,Female,0,Masters,Adm-clerical
20,Male,1,Some-college,Other-service
31,Male,1,Bachelors,Exec-managerial
39,Male,0,Some-college,Sales
31,Female,0,HS-grad,Adm-clerical
47,Male,0,Some-college,Sales
35,Male,0,HS-grad,Other-service
26,Female,1,Bachelors,Prof-specialty
35,Female,1,Masters,Exec-managerial
42,Male,0,HS-grad,Sales
43,Female,0,Bachelors,Sales
63,Male,0,HS-grad,Adm-clerical
30,Male,1,HS-grad,Sales
38,Female,1,Bachelors,Sales
45,Male,0,HS-grad,Sales
39,Female,0,Masters,Craft-repair
32,Male,0,HS-grad,Exec-managerial
19,Male,1,Masters,Other-service
32,Female,1,Some-college,Prof-specialty
25,Male,0,Some-college,Prof-specialty
18,Male,0,Masters,Other-service
29,Male,0,Some-college,Craft-repair
25,Female,0,HS-grad,Exec-managerial
47,Male,0,Assoc,Sales
47,Male,0,Some-college,Sales
27,Female,0,HS-grad,Other-service
36,Male,0,Some-college,Sales
18,Female,0,Bachelors,Craft-repair
33,Male,0,Bachelors,Exec-managerial
44,Female,0,Masters,Adm-clerical
50,Male,0,Some-college,Other-service
30,Female,0,HS-grad,Adm-clerical
53,Female,1,HS-grad,Prof-specialty
19,Male,0,HS-grad,Exec-managerial
23,Male,1,Bachelors,Adm-clerical
48,Male,0,HS-grad,Craft-repair
61,Male,1,Bachelors,Prof-specialty
45,Female,0,Bachelors,Adm-clerical
38,Male,0,Masters,Other-service
18,Female,0,HS-grad,Other-service
18,Female,0,HS-grad,Adm-clerical
41,Male,1,Assoc,Tech-support
34,Male,0,Bachelors,Exec-managerial
25,Female,0,Some-college,Adm-clerical
40,Female,0,Bachelors,Craft-repair
40,Male,0,Assoc,Tech-support
51,Female,1,HS-grad,Sales
41,Female,0,Assoc,Craft-repair
55,Female,1,HS-grad,Sales
39,Female,1,Doctorate,Sales
38,Female,0,HS-grad,Sales
53,Male,1,HS-grad,Prof-specialty
26,Female,0,HS-grad,Tech-support
75,Male,1,Masters,Sales
44,Male,1,Doctorate,Adm-clerical
44,Male,0,HS-grad,Tech-support
46,Male,0,HS-grad,Exec-managerial
63,Male,0,HS-grad,Sales
49,Male,0,HS-grad,Sales
18,Male,0,Masters,Exec-managerial
57,Male,0,HS-grad,Craft-repair
35,Male,1,Doctorate,Sales
40,Male,1,Assoc,Tech-support
22,Female,1,HS-grad,Tech-support
46,Male,1,Some-college,Prof-specialty
31,Male,0,Doctorate,Craft-repair
40,Female,0,Assoc,Craft-repair
35,Male,0,Bachelors,Sales
64,Female,1,HS-grad,Exec-managerial
65,Female,1,HS-grad,Sales
40,Male,1,Masters,Craft-repair
40,Female,0,Some-college,Adm-clerical
34,Female,0,Bachelors,Prof-specialty
53,Female,1,Bachelors,Prof-specialty
35,Male,0,Some-college,Prof-specialty
34,Female,0,HS-grad,Craft-repair
52,Male,0,Some-college,Tech-support
32,Male,0,Assoc,Prof-specialty
39,Male,1,Some-college,Sales
18,Male,0,HS-grad,Prof-specialty
48,Male,1,Doctorate,Exec-managerial
64,Female,0,Bachelors,Sales
48,Male,0,Some-college,Prof-specialty
58,Male,0,Masters,Prof-specialty
28,Female,0,Some-college,Sales
42,Female,0,Doctorate,Adm-clerical
27,Male,0,Assoc,Other-service
36,Female,0,HS-grad,Exec-managerial
49,Male,0,Some-college,Craft-repair
40,Female,0,HS-grad,Sales
21,Male,0,Bachelors,Craft-repair
22,Female,0,Bachelors,Other-service
21,Male,0,Some-college,Exec-managerial
45,Female,1,Doctorate,Craft-repair
66,Female,0,Some-college,Adm-clerical
57,Female,0,Masters,Adm-clerical
18,Male,0,Bachelors,Adm-clerical
57,Male,0,Some-college,Adm-clerical
51,Male,1,HS-grad,Exec-managerial
19,Female,0,Bachelors,Craft-repair
35,Male,1,Bachelors,Exec-managerial
53,Female,0,HS-grad,Craft-repair
46,Female,1,Masters,Adm-clerical
22,Male,0,Some-college,Adm-clerical
47,Male,0,HS-grad,Craft-repair
18,Male,0,Masters,Craft-repair
36,Female,0,Some-college,Adm-clerical
54,Female,1,Bachelors,Exec-managerial
39,Male,1,Bachelors,Other-service
33,Female,0,HS-grad,Craft-repair
51,Female,0,Some-college,Craft-repair
52,Male,0,HS-grad,Sales
56,Male,1,HS-grad,Prof-specialty
50,Female,0,Bachelors,Adm-clerical
53,Female,0,HS-grad,Sales
49,Male,1,Doctorate,Sales
42,Female,0,Some-college,Other-service
40,Female,0,HS-grad,Other-service
36,Female,1,Assoc,Prof-specialty
23,Male,0,Some-college,Sales
27,Male,0,Bachelors,Exec-managerial
35,Female,1,Bachelors,Other-service
42,Female,1,Assoc,Prof-specialty
58,Male,0,HS-grad,Exec-managerial
38,Male,0,HS-grad,Adm-clerical
52,Male,0,Doctorate,Prof-specialty
53,Female,0,HS-grad,Prof-specialty
36,Male,1,Bachelors,Tech-support
47,Male,0,Bachelors,Craft-repair
36,Male,0,Bachelors,Tech-support
56,Female,1,Masters,Adm-clerical
47,Male,1,Doctorate,Prof-specialty
24,Female,0,HS-grad,Exec-managerial
41,Female,0,Bachelors,Exec-managerial
60,Female,1,Bachelors,Exec-managerial
37,Male,0,HS-grad,Craft-repair
45,Female,0,Assoc,Craft-repair
46,Male,0,Some-college,Tech-support
26,Male,0,HS-grad,Craft-repair
46,Male,1,Assoc,Sales
21,Female,1,Assoc,Sales
31,Male,0,HS-grad,Adm-clerical
53,Female,0,Masters,Other-service
44,Female,0,HS-grad,Sales
35,Female,0,HS-grad,Sales
45,Female,0,HS-grad,Tech-support
38,Male,1,Assoc,Prof-specialty
39,Female,0,HS-grad,Other-service
48,Female,0,HS-grad,Craft-repair
30,Male,1,Bachelors,Adm-clerical
40,Female,1,Some-college,Sales
35,Female,0,HS-grad,Craft-repair
18,Female,0,HS-grad,Prof-specialty
27,Female,1,Masters,Exec-managerial
59,Male,1,Bachelors,Exec-managerial
44,Female,1,Masters,Other-service
22,Female,0,HS-grad,Adm-clerical
19,Male,0,Some-college,Craft-repair
38,Female,0,Masters,Sales
59,Male,0,HS-grad,Sales
37,Male,1,HS-grad,Tech-support
56,Female,0,Some-college,Craft-repair
44,Female,0,Some-college,Other-service
45,Female,0,HS-grad,Prof-specialty
22,Female,1,Doctorate,Tech-support
51,Male,0,Some-college,Adm-clerical
35,Male,1,Bachelors,Exec-managerial
50,Female,0,HS-grad,Prof-specialty
28,Female,1,Bachelors,Prof-specialty
41,Female,1,Bachelors,Adm-clerical
44,Male,0,Assoc,Prof-specialty
37,Male,0,Some-college,Sales
44,Female,1,Masters,Exec-managerial
36,Male,0,HS-grad,Prof-specialty
31,Female,0,Bachelors,Craft-repair
60,Male,0,Assoc,Tech-support
53,Male,1,Bachelors,Prof-specialty
29,Male,1,Bachelors,Prof-specialty
46,Female,0,Assoc,Other-service
29,Female,0,Assoc,Sales
24,Male,0,HS-grad,Craft-repair
52,Female,1,HS-grad,Sales
18,Female,0,Bachelors,Other-service
51,Male,0,Doctorate,Adm-clerical
36,Male,1,Some-college,Prof-specialty
36,Male,0,Some-college,Adm-clerical
44,Male,0,Some-college,Tech-support
47,Male,0,HS-grad,Sales
28,Female,0,HS-grad,Other-service
48,Male,0,HS-grad,Sales
40,Male,0,HS-grad,Adm-clerical
23,Male,0,Bachelors,Prof-specialty
37,Female,0,HS-grad,Other-service
57,Female,0,HS-grad,Craft-repair
61,Male,1,Some-college,Adm-clerical
48,Female,0,HS-grad,Sales
24,Female,1,Some-college,Prof-specialty
45,Male,0,HS-grad,Adm-clerical
50,Male,0,HS-grad,Craft-repair
48,Female,0,Bachelors,Exec-managerial
49,Female,0,HS-grad,Sales
44,Female,0,HS-grad,Prof-specialty
38,Male,0,HS-grad,Prof-specialty
31,Male,0,Some-college,Tech-support
18,Female,0,HS-grad,Craft-repair
43,Female,0,Some-college,Sales
41,Female,0,HS-grad,Exec-managerial
46,Female,0,HS-grad,Exec-managerial
22,Female,0,Assoc,Prof-specialty
47,Male,0,HS-grad,Sales
66,Female,0,HS-grad,Other-service
40,Female,0,Some-college,Craft-repair
38,Female,0,HS-grad,Adm-clerical
43,Female,0,Masters,Exec-managerial
65,Female,0,HS-grad,Prof-specialty
26,Female,0,Some-college,Craft-repair
42,Female,0,Assoc,Other-service
29,Female,0,HS-grad,Sales
32,Male,1,HS-grad,Prof-specialty
38,Female,1,Bachelors,Exec-managerial
57,Male,1,Doctorate,Adm-clerical
62,Male,0,Some-college,Prof-specialty
45,Female,1,Bachelors,Prof-specialty
34,Female,0,HS-grad,Other-service
71,Female,1,Bachelors,Prof-specialty
33,Female,0,HS-grad,Adm-clerical
32,Male,0,Bachelors,Craft-repair
18,Female,0,HS-grad,Adm-clerical
57,Male,0,Some-college,Other-service
52,Male,1,HS-grad,Sales
70,Male,1,Bachelors,Tech-support
21,Male,0,Bachelors,Tech-support
58,Male,0,Masters,Adm-clerical
40,Male,1,Doctorate,Sales
49,Male,0,Some-college,Sales
18,Female,0,Bachelors,Craft-repair
58,Female,0,HS-grad,Prof-specialty
49,Female,0,Assoc,Sales
38,Female,0,Bachelors,Other-service
47,Male,0,Some-college,Adm-clerical
29,Female,0,Some-college,Other-service
31,Male,0,Masters,Other-service
33,Male,0,Masters,Other-service
18,Female,0,Masters,Adm-clerical
50,Male,1,Some-college,Craft-repair
54,Female,0,Some-college,Sales
30,Male,0,Assoc,Exec-managerial
44,Male,0,Bachelors,Adm-clerical
36,Female,1,Some-college,Sales
43,Male,1,Bachelors,Adm-clerical
31,Female,1,Bachelors,Exec-managerial
28,Male,0,Bachelors,Other-service
53,Male,1,Bachelors,Exec-managerial
38,Female,0,Assoc,Other-service
65,Male,1,Assoc,Exec-managerial
40,Male,0,Some-college,Exec-managerial
27,Male,0,HS-grad,Adm-clerical
55,Male,1,Bachelors,Exec-managerial
47,Male,0,Bachelors,Exec-managerial
48,Female,0,Some-college,Tech-support
54,Male,1,Assoc,Other-service
31,Male,0,HS-grad,Adm-clerical
37,Female,0,HS-grad,Adm-clerical
37,Female,1,Assoc,Sales
22,Female,0,Assoc,Prof-specialty
36,Female,0,Some-college,Craft-repair
56,Female,0,HS-grad,Craft-repair
42,Female,1,Some-college,Craft-repair
22,Male,0,Some-college,Prof-specialty
19,Female,0,Some-college,Adm-clerical
61,Female,0,HS-grad,Sales
38,Male,0,HS-grad,Craft-repair
31,Female,1,Bachelors,Exec-managerial
35,Female,0,Bachelors,Prof-specialty
20,Male,0,Bachelors,Craft-repair
58,Male,0,Some-college,Other-service
34,Male,0,Some-college,Sales
57,Female,1,Some-college,Tech-support
40,Female,1,Doctorate,Prof-specialty
58,Male,1,Some-college,Exec-managerial
